"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"ULBP3",0.295300608575377,4.71308319672131,1.72050234066185,0.0866030357148872,0.523596970327529,-4.54739351906582,"Not Significant"
"IGFBP3",0.814736486860301,7.57549590163934,1.72042438393313,0.086617221046132,0.523596970327529,-4.54751706336013,"Not Significant"
"CD79B",-0.499150082987552,5.33257700819672,-1.72039197279409,0.0866231192675929,0.523596970327529,-4.54756842629203,"Not Significant"
"CPSF2",0.289196002766248,8.02920364754098,1.7203457443326,0.0866315325480652,0.523596970327529,-4.54764168432953,"Not Significant"
"COL2A1",0.239886334716457,6.04346024590164,1.72025771394539,0.0866475553438614,0.523596970327529,-4.54778118038874,"Not Significant"
"RNF40",-0.264017911479947,6.43948487704918,-1.71931137649955,0.0868199544585613,0.523634228785363,-4.54928034079798,"Not Significant"
"B3GNTL1",0.178701590594743,5.37785110655738,1.71918592388098,0.086842829703004,0.523634228785363,-4.54947901886122,"Not Significant"
"NRBF2",0.289657247579522,6.37272922131148,1.71903347319241,0.0868706344105242,0.523634228785363,-4.54972043448422,"Not Significant"
"ARMH3",-0.239330995850625,7.48679159836066,-1.71892180264321,0.0868910060230971,0.523634228785363,-4.54989725885514,"Not Significant"
"UXT",-0.311582005532506,8.35026225409836,-1.71891922925354,0.0868914755220366,0.523634228785363,-4.54990133354875,"Not Significant"
"ADCYAP1",0.444423997233749,6.35905643442623,1.71890012388232,0.0868949612426249,0.523634228785363,-4.54993158472168,"Not Significant"
"C5",-1.05894466113416,5.70858848360656,-1.71887674165428,0.0868992274181158,0.523634228785363,-4.5499686073629,"Not Significant"
"SLC4A1",0.203488395574001,4.4325131557377,1.71880667650925,0.0869120120861119,0.523634228785363,-4.55007954324169,"Not Significant"
"MYO1E",0.71711168741356,7.90440807377049,1.71864393310573,0.0869417134936342,0.523634228785363,-4.55033720189656,"Not Significant"
"MMP2",1.12952659751037,9.22952897540984,1.71819086293704,0.087024444272363,0.523939663750165,-4.5510543865434,"Not Significant"
"LOC100506730",-0.35439030428769,5.40855028688525,-1.71789932979638,0.0870777121266877,0.524067554704346,-4.55151576970975,"Not Significant"
"HBZ",0.254363471645921,4.4370893852459,1.71738684100289,0.087171416360369,0.524438624015102,-4.55232665448024,"Not Significant"
"LOC100134868",-0.356409253112035,5.39411282786885,-1.7167298096054,0.0872916687396603,0.524969080211614,-4.55336589670467,"Not Significant"
"TLE3",0.282515698478558,7.14712881147541,1.7163686559809,0.0873578257880101,0.525118464519025,-4.5539369769447,"Not Significant"
"PRSS3",-1.57685475795298,8.25744946721312,-1.71624390184594,0.0873806880277014,0.525118464519025,-4.55413421930761,"Not Significant"
"GAS2L3",0.547556860304285,6.0371012704918,1.71543742655832,0.0875285985954785,0.525472248064381,-4.5554089588962,"Not Significant"
"DBP",-0.300241396957129,7.13199676229508,-1.71541956721533,0.0875318763640886,0.525472248064381,-4.55543718131324,"Not Significant"
"DHFR",0.65442134163209,5.84774184426229,1.71504623504037,0.0876004177385175,0.525472248064381,-4.55602707790132,"Not Significant"
"HOXC5",0.238437192254495,4.06620225409836,1.71482996846387,0.0876401428069613,0.525472248064381,-4.55636874024599,"Not Significant"
"GAN",0.501089336099584,7.04148840163934,1.71465484542174,0.0876723211104822,0.525472248064381,-4.55664537242803,"Not Significant"
"WDR3",0.327497302904563,5.85383069672131,1.71449475532043,0.0877017455477068,0.525472248064381,-4.55689823381468,"Not Significant"
"PMEPA1",0.872413250345781,8.22284352459016,1.71445787530632,0.0877085252015922,0.525472248064381,-4.55695648232205,"Not Significant"
"PHGDH",-0.88154383125864,6.8970181557377,-1.71437603686409,0.0877235710835623,0.525472248064381,-4.5570857340691,"Not Significant"
"CSTF3",0.331296293222677,6.63106631147541,1.71434889477391,0.0877285615810248,0.525472248064381,-4.55712859966881,"Not Significant"
"MMP15",0.365603029045642,6.15388790983607,1.71409295336318,0.0877756317401926,0.525561814049218,-4.55753277632497,"Not Significant"
"GJA1",0.816918077455043,7.29857733606557,1.71304531860329,0.0879685158286101,0.526524064747394,-4.55918656341235,"Not Significant"
"PLPPR4",0.54696190871369,5.86794696721311,1.71241623610857,0.0880845038026766,0.526709317397103,-4.56017915400949,"Not Significant"
"ADD1",-0.289005947441224,8.20586073770492,-1.71232146666701,0.0881019878009929,0.526709317397103,-4.56032865408803,"Not Significant"
"HSF4",-0.231441307053944,6.62171428278689,-1.71196488597961,0.0881677985398785,0.526709317397103,-4.56089109269882,"Not Significant"
"GRIN2D",0.292932033195019,5.92617040983607,1.71195655850334,0.0881693359401482,0.526709317397103,-4.56090422635376,"Not Significant"
"DNAH5",0.476138437067771,4.62132094262295,1.71183657080588,0.0881914902179938,0.526709317397103,-4.56109345768887,"Not Significant"
"MIR139",-0.22368038727525,7.2973331147541,-1.71183061934977,0.0881925891999549,0.526709317397103,-4.56110284333117,"Not Significant"
"FBN1",1.15983910096819,8.90409545081967,1.71147643163542,0.088258012681011,0.526905329758821,-4.561661351753,"Not Significant"
"NPIPA3",-0.281664287690184,8.45724213114754,-1.71130437726462,0.0882898077608584,0.526905329758821,-4.56193261869182,"Not Significant"
"TMEM220",-0.396385518672199,5.80662807377049,-1.71110545450053,0.0883265796109167,0.526932609826118,-4.56224621414667,"Not Significant"
"ITGA7",-0.656694771784241,5.7770893442623,-1.70996918096241,0.0885368635569356,0.527994619258635,-4.56403683231167,"Not Significant"
"MPND",-0.27024982019364,5.85049959016393,-1.70964594467757,0.0885967572493391,0.528159320811725,-4.56454599850777,"Not Significant"
"NUSAP1",0.615804840940525,5.89039680327869,1.70943840066877,0.088635231193077,0.528196257554083,-4.56487287519273,"Not Significant"
"ANKRD31",-0.19505930843707,3.90738229508197,-1.70918250231463,0.0886826875825331,0.528204015797058,-4.56527585552616,"Not Significant"
"DPP3",-0.253483651452284,6.56819795081967,-1.70908330156407,0.0887010899175212,0.528204015797058,-4.56543205779672,"Not Significant"
"B4GALT6",0.475897510373442,5.24446631147541,1.7084681617616,0.0888152711828053,0.528691559707321,-4.56640046438639,"Not Significant"
"OLFM4",2.2103709681881,9.40887094262295,1.70823777056927,0.0888580666879498,0.528753964829677,-4.56676307877115,"Not Significant"
"UQCRH",0.345082614107882,5.38743979508197,1.70762518089877,0.0889719374494583,0.529239107387472,-4.56772700625407,"Not Significant"
"TTC7A",-0.328905712309821,6.53475487704918,-1.70707834757641,0.0890736850388362,0.529616944846973,-4.56858717952725,"Not Significant"
"CHCHD7",-0.256303125864459,5.06032147540984,-1.70693600185026,0.0891001863336419,0.529616944846973,-4.56881104646128,"Not Significant"
"REEP3",0.654700414937754,7.67288081967213,1.70668797866353,0.0891463774565482,0.529699099745445,-4.56920106871812,"Not Significant"
"NHSL2",0.215082275242049,5.56324948770492,1.70636264510621,0.089206996062819,0.529866890588737,-4.5697125795733,"Not Significant"
"CLEC11A",0.293400373443983,6.66111299180328,1.70601618949641,0.089271587014511,0.529989176641476,-4.57025719539083,"Not Significant"
"TAX1BP1",0.372827565698474,8.46906028688525,1.70590481590999,0.0892923588365039,0.529989176641476,-4.57043224778343,"Not Significant"
"ZXDA",-0.34406461964039,7.99657901639344,-1.70567916835395,0.0893344554250839,0.530046783385088,-4.57078687711886,"Not Significant"
"YPEL3",-0.281540677731676,7.07209422131148,-1.70528527527551,0.0894079782724078,0.530290741736021,-4.57140581274452,"Not Significant"
"HTR1B",-0.248930995850629,5.81711963114754,-1.7050728559578,0.0894476481416641,0.5303338094892,-4.57173953554299,"Not Significant"
"RASAL1",0.349546473029046,5.5971287704918,1.70448423690179,0.089557648823572,0.530752016727223,-4.57266407771619,"Not Significant"
"AMHR2",-0.528798921161827,5.30548270491803,-1.70434838413993,0.0895830524444262,0.530752016727223,-4.57287741703673,"Not Significant"
"AGRP",-0.178162821576771,5.69282770491803,-1.70364057976793,0.0897155019122217,0.53131765937252,-4.57398866473933,"Not Significant"
"DHCR7",-0.4792265560166,6.62481557377049,-1.70349127099792,0.0897434618984139,0.53131765937252,-4.57422302094266,"Not Significant"
"PLCL1",-0.331601825726145,5.23018524590164,-1.70254862306317,0.0899201478281189,0.531737453161033,-4.57570214613916,"Not Significant"
"C1QTNF3",0.932015477178425,6.3764662704918,1.70227370624507,0.0899717300995003,0.531737453161033,-4.57613337253583,"Not Significant"
"AP3M2",0.596290055325033,6.82545528688525,1.70204093088534,0.0900154241583945,0.531737453161033,-4.57649844400556,"Not Significant"
"CCDC170",0.30684802213001,4.84783196721312,1.70203553715142,0.0900164368151302,0.531737453161033,-4.57650690265024,"Not Significant"
"NXF1",-0.302464619640388,8.77156754098361,-1.70182716484643,0.0900555651290348,0.531737453161033,-4.57683365947621,"Not Significant"
"SAA1",-0.79765946058091,4.71517282786885,-1.70167286655638,0.0900845482567713,0.531737453161033,-4.57707559557252,"Not Significant"
"RGS10",0.42014557399723,6.81620651639344,1.70164582707477,0.0900896280846134,0.531737453161033,-4.57711799064248,"Not Significant"
"RNF149",0.418875311203315,8.02104520491803,1.70149339581142,0.0901182692371624,0.531737453161033,-4.57735697458108,"Not Significant"
"TUBGCP4",-0.291341853388659,6.6776968852459,-1.70139520010424,0.0901367236756969,0.531737453161033,-4.57751091617618,"Not Significant"
"POM121L9P",-0.199701825726145,5.53131352459016,-1.70138143109601,0.0901393116028298,0.531737453161033,-4.57753250118386,"Not Significant"
"PAGE2B",0.274598644536655,4.16733909836066,1.70105653525789,0.0902003942281339,0.531906036450156,-4.57804177523826,"Not Significant"
"GDF6",0.211632669432918,5.00922729508197,1.70034896939273,0.0903335373915125,0.532120922115979,-4.57915055621255,"Not Significant"
"DYNLT4",0.619375103734443,7.14833983606557,1.70032746344418,0.0903375866709647,0.532120922115979,-4.57918424975874,"Not Significant"
"AKR1C6P",-0.239258686030428,4.24732635245902,-1.70019646005782,0.0903622560120239,0.532120922115979,-4.5793894848653,"Not Significant"
"HDDC2",-0.277925532503459,7.98929491803279,-1.70014092236666,0.0903727160001925,0.532120922115979,-4.57947648776367,"Not Significant"
"C4orf36",0.189020262793912,4.10588290983607,1.69990876265093,0.0904164516554258,0.532120922115979,-4.57984014893566,"Not Significant"
"USP46",0.264019681881047,6.45940020491803,1.6996528679991,0.0904646784909869,0.532120922115979,-4.58024093304324,"Not Significant"
"SNORD21",0.430228395573997,6.88292536885246,1.69955008349942,0.0904840554917183,0.532120922115979,-4.58040189833053,"Not Significant"
"STK17A",0.527022614107878,7.82849282786885,1.6993147455679,0.0905284342039051,0.532120922115979,-4.58077041268644,"Not Significant"
"RYBP",0.380327219917011,7.40923106557377,1.69930912428482,0.0905294944494553,0.532120922115979,-4.58077921441384,"Not Significant"
"AGFG2",-0.223160041493774,6.0232037295082,-1.69745595438598,0.0908795740860248,0.53346108578318,-4.5836793348016,"Not Significant"
"TMCO1",0.360898271092669,8.23201766393443,1.69737766580381,0.0908943875503393,0.53346108578318,-4.58380178467884,"Not Significant"
"IFT25",0.298623360995851,5.33283176229508,1.69736455058829,0.0908968693520163,0.53346108578318,-4.58382229743208,"Not Significant"
"MRPL42",0.367899917012447,7.13672655737705,1.6971887028947,0.0909301504340212,0.53346108578318,-4.58409731575362,"Not Significant"
"SMYD5",-0.236425546334727,6.25284799180328,-1.69710047612081,0.0909468520211794,0.53346108578318,-4.58423528821248,"Not Significant"
"TBC1D19",0.393332130013833,6.66047274590164,1.69706750627813,0.0909530939461668,0.53346108578318,-4.58428684593898,"Not Significant"
"SH3GLB1",0.337954329183948,8.53588581967213,1.6966603735595,0.091030201802011,0.53372204309857,-4.58492343324459,"Not Significant"
"MTREX",0.264433886583673,8.55838598360656,1.69645043852459,0.0910699825703274,0.533764038245285,-4.58525162667375,"Not Significant"
"CHRNG",-0.212651881051176,6.03090602459016,-1.69619047261112,0.0911192632221129,0.533824739635161,-4.58565797896678,"Not Significant"
"BSCL2",-0.351109142461963,6.63546110655738,-1.69605167602973,0.0911455831423026,0.533824739635161,-4.58587490680937,"Not Significant"
"POLR1D",-0.430900608575385,7.77823401639344,-1.69510021982205,0.0913261728853619,0.534413124442135,-4.58736148993029,"Not Significant"
"IGFBP6",-0.437447786998618,7.44223733606557,-1.69497528748561,0.0913499069634137,0.534413124442135,-4.58755662746233,"Not Significant"
"GNL3",0.310029986168742,7.99778147540984,1.69484870305542,0.0913739599865578,0.534413124442135,-4.58775433117023,"Not Significant"
"PPFIA2",0.569225491009679,4.99571348360656,1.69465539935537,0.0914107005984428,0.534413124442135,-4.58805621143529,"Not Significant"
"RPGRIP1L",0.454688934993083,5.14463516393443,1.69453851195996,0.09143292280527,0.534413124442135,-4.58823873690596,"Not Significant"
"IMPG2",-0.227081300138311,4.26425401639344,-1.69443646799531,0.0914523266047838,0.534413124442135,-4.58839807358471,"Not Significant"
"KEAP1",-0.226500470262793,6.96092770491803,-1.69431909517315,0.0914746493254961,0.534413124442135,-4.5885813339561,"Not Significant"
"SUPT3H",0.263258506224064,5.54892172131148,1.6940275962081,0.0915301075409355,0.534513959813542,-4.58903641309652,"Not Significant"
"B3GALT6",0.245829322268326,6.40961016393443,1.69385568240104,0.0915628272034257,0.534513959813542,-4.58930476380229,"Not Significant"
"KCNMB1",-0.342209723374832,5.51078110655738,-1.69371346926259,0.0915899012049115,0.534513959813542,-4.58952673285729,"Not Significant"
"PSMA1",0.348599889349929,8.72686049180328,1.69353511041252,0.0916238656406822,0.53452154629024,-4.58980509315652,"Not Significant"
"SH3BGRL",0.344614647302908,9.60481758196721,1.69316409096838,0.0916945505848452,0.534743273617394,-4.59038404254974,"Not Significant"
"SNORD116-23",0.710590885200554,5.87970077868852,1.69260560376848,0.0918010341651169,0.535173538681145,-4.59125528875071,"Not Significant"
"ANKRD54",-0.272853983402489,6.31890077868852,-1.69192513362209,0.0919309106250906,0.535490293333863,-4.5923164508592,"Not Significant"
"FKBP2",-0.368582876901799,7.21336221311475,-1.69192074837819,0.0919317480865934,0.535490293333863,-4.59232328809718,"Not Significant"
"HEBP1",-0.378023139695721,7.70988135245902,-1.69180526278383,0.091953804892512,0.535490293333863,-4.59250334084501,"Not Significant"
"CCDC88A",0.430497455048402,7.45635778688525,1.69163535631535,0.0919862634173483,0.535490293333863,-4.592768218991,"Not Significant"
"RAB1A",0.307330262793901,9.54660827868852,1.69117958506883,0.0920733786081737,0.535806816338604,-4.59347862202083,"Not Significant"
"JTB",-0.276291341632081,8.96053901639344,-1.6905374359029,0.0921962308422882,0.536195564585836,-4.59447921237475,"Not Significant"
"FASTKD1",0.369307344398342,5.99843668032787,1.69048789141232,0.0922057149073908,0.536195564585836,-4.59455639669991,"Not Significant"
"PRR13",-0.325001051175667,8.10365819672131,-1.69010769878518,0.0922785196071633,0.536401875531269,-4.59514861741494,"Not Significant"
"MYADM",0.602786390041491,9.19767508196721,1.6899603345625,0.0923067514969479,0.536401875531269,-4.59537812965709,"Not Significant"
"GRIA4",-0.35366254495159,4.04650909836066,-1.68971202510156,0.0923543381622815,0.536447743647336,-4.59576481479274,"Not Significant"
"NGF",-0.248494315352693,5.77444094262295,-1.6893233051049,0.0924288732683698,0.536447743647336,-4.59637004590575,"Not Significant"
"ALG3",-0.370829128630708,8.26112024590164,-1.6890970274486,0.0924722832477676,0.536447743647336,-4.59672229422877,"Not Significant"
"UPK3B",-0.356666901798064,6.02373168032787,-1.68878050872877,0.0925330330555653,0.536447743647336,-4.59721494435839,"Not Significant"
"RPL18A",-0.250121991701247,10.0863532786885,-1.68871735229923,0.092545158600679,0.536447743647336,-4.59731323431794,"Not Significant"
"LIMD1",-0.269661645919776,6.86663053278689,-1.68851657962574,0.0925837139252587,0.536447743647336,-4.59762567176912,"Not Significant"
"PTGR3",-0.293276473029055,7.5669993852459,-1.68828442485539,0.0926283118781228,0.536447743647336,-4.59798690008982,"Not Significant"
"GOT1L1",-0.230316224066395,4.53179553278689,-1.68826638644107,0.0926317778633658,0.536447743647336,-4.59801496548434,"Not Significant"
"PHLDB2",0.279638402489626,6.06833522540984,1.68825731607141,0.0926335207261731,0.536447743647336,-4.59802907767322,"Not Significant"
"AWAT1",0.209210248962655,4.52601799180328,1.68821076125431,0.0926424666064147,0.536447743647336,-4.59810150909986,"Not Significant"
